4input_6842,99.0982568264008
4input_3310,6.01243257522583
4input_1340,110.656898975372
4input_2064,108.545030832291
4input_39513,147.518274307251
4input_39057,110.178956508636
4input_16418,156.416986703873
4input_15553,152.416234254837
5input_42709,161.580258846283
5input_54207,149.672049760818
5input_23439,245.314272165298
5input_71517,206.82816529274
5input_36413,171.289027452469
5input_90460,278.719336271286
md5_opt,23917.801855802536
md5_opt,35430.499794244766
md5_opt,187329.5980989933
